,event_date,year,event_type,sub_event_type,actor1,actor2,interaction,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities,timestamp,population_1km,population_2km,population_5km,population_best,nrEvents,category
4146,2025-11-16,2025,Battles,Armed clash,Unidentified Armed Group (Haiti),Unidentified Armed Group (Haiti),Political militia-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Tabarre,Tabarre,18.5833,-72.2667,Rezo Nodwes,"On 16 November 2025, in Tabarre, Ouest, gunshots were heard as part of fire exchange in the commune. The clash happened after the Viv Ansanm Gang leader asked the population to remain at home due to his intention of carrying attacks in Port-au-Prince in reprisal for a police operation against the 400 Mawozo Gang in Croix des Bouquets and Tabarre several days prior, that left a leader of the gang killed (coded separately).",0,1764045636,5819.0,5819.0,5819.0,5819.0,1,2025
4147,2025-11-16,2025,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Maguana,18.5606,-72.3014,Trip Foumi,"Around 16 November 2025 (between 15 - 16 November), in Delmas - Maguana, Ouest, unidentified individuals kidnapped an unclarified number of people between Delmas 31 and the Delmas 33 Road (Maguana neighborhood). The mentioned victims were abducted in at least three separate kidnapping events. The victims' whereabouts are unknown.",0,1764045636,3375.0,3375.0,3375.0,3375.0,1,2025
4148,2025-11-17,2025,Protests,Peaceful protest,Protesters (Haiti),,Protesters only,332,Caribbean,Haiti,Nippes,Miragoane,Paillant,Miragoane,18.4448,-73.0886,Le Nouvelliste (Haiti); Vant Bef Info,"On 17 November 2025, in Miragoane, Nippes, thousands of people marched from the Basquin zone to Carrefour Desruisseaux in support of the Miragoane police commissioner, Ernst Muscadin, and against accusations stating that he has participated in extrajudicial executions. These accusations came from the last United Nations Integrated Office in Haiti (BINUH) report. Protesters, including the lawyer at the Miragoane bar, carried photos of the police commissioner and claimed that the accusations were unfounded. Regular activities were paralyzed due to the mobilization. The police guarded the march.",0,1764045636,7852.0,9216.0,12511.0,7852.0,1,2025
4149,2025-11-17,2025,Battles,Armed clash,Police Forces of Haiti (2024-),Viv Ansanm Gang,State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Centre Ville,18.5489,-72.3426,Alterpresse; Le Nouvelliste (Haiti); Vant Bef Info,"On 17 November 2025, in Port-au-Prince - Centre Ville, Ouest, police forces shot and killed several members of the Viv Ansanm Gang. According to witnesses, security forces (likely the Task Force coded as Police forces) also launched at least three drones charged with explosives. Unspecified number of fatalities coded as 3.",3,1764045636,39666.0,41646.0,41646.0,41646.0,1,2025
4150,2025-11-17,2025,Riots,Violent demonstration,Rioters (Haiti),Civilians (Haiti),Rioters-Civilians,332,Caribbean,Haiti,Nord-Est,Ouanaminthe,Ouanaminthe,Ouanaminthe,19.5493,-71.7248,Le Nouvelliste (Haiti); Vant Bef Info,"On 17 November 2025, in Ouanaminthe, Nord-Est, in the morning, several dozen residents took to the streets calling for the release of a pastor man who had been arrested in September in relation to the killing of a lawyer man (coded separately). Demonstrators threw stones and bottles in several directions and blocked the roadway with barricades of burning tires and truck carcasses. Two workers at the Industrial Development Company (CODEVI) were injured by the stones when walking towards their workplace. Police forces were deployed to restore order, although no interaction with the demonstrators was mentioned. 2 injured.",0,1764045636,20487.0,52741.0,58427.0,52741.0,1,2025
4151,2025-11-25,2025,Riots,Violent demonstration,Rioters (Haiti),Police Forces of Haiti (2024-),State forces-Rioters,332,Caribbean,Haiti,Nord-Ouest,Port De Paix,Port de Paix,Port-de-Paix,19.9389,-72.8326,Rezo Nodwes; Vant Bef Info,"On 25 November 2025, in Port-de-Paix, Nord-Ouest, for a second consecutive day, several dozen moto-taxi drivers held a demonstration against a measure imposed by local authorities the day before demanding drivers to wear a mandatory identification vest. The moto-taxi drivers decried the high cost of vests, sold at 5,000 gourdes, and called for the departure of the mayor. Demonstrators set up barricades on burning tires and threw stones and bottle shards against police forces, who used tear gas to disperse the mobilization. Two police agents were injured by projectiles. 2 injured.",0,1764637279,21677.0,61099.0,88331.0,61099.0,1,2025
4152,2025-11-24,2025,Protests,Peaceful protest,Protesters (Haiti),,Protesters only,332,Caribbean,Haiti,Nord-Ouest,Port De Paix,Port de Paix,Port-de-Paix,19.9389,-72.8326,Rezo Nodwes,"On 24 November 2025, in Port-de-Paix, Nord-Ouest, moto-taxi drivers held a protest against a measure imposed by local authorities hours before demanding drivers to wear a mandatory identification vest. The moto-taxi drivers decried the high cost of vests, sold at 5,000 gourdes. They also called for the departure of the mayor.",0,1764637279,21677.0,61099.0,88331.0,21677.0,1,2025
4153,2025-11-22,2025,Violence against civilians,Attack,Taliban Gang,Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Artibonite,Saint Marc,Saint Marc,Montrouis,18.9516,-72.7061,Le Nouvelliste (Haiti); Vant Bef Info,"On 22 November 2025, in the Montrouis commune, Artibonite, members of the Taliban Gang coming from Canaan entered the premises of an orphanage by force in the Fon Gran Maten locality and killed an Evangelical Christian reverend pastor in front of his wife, sons, daughters, and orphan children living at the facilities. The victim was also the head of the orphanage. The gang members set fire to his body after the corpse was eaten by dogs on the street. 1 fatality.",1,1764631504,,,,,1,2025
4154,2025-11-22,2025,Riots,Violent demonstration,Rioters (Haiti),,Rioters only,332,Caribbean,Haiti,Artibonite,Saint Marc,Saint Marc,Saint-Marc,19.1082,-72.6938,Le Nouvelliste (Haiti),"On 22 November 2025, in Saint-Marc, Artibonite, students from the Bas Artibonite Public University (UPBAS), supported by university entities, held a demonstration at the Saint-Marc Public University campus against mismanagement within the institution and calling for the authorities to stop politicizing the university. Demonstrators occupied the premises, burned tires on the main road leading to the campus, and blocked the metal doors giving access to the facilities. The occupation persisted at least until 23 November, when a new rector was installed.",0,1764631504,,,,,1,2025
4155,2025-11-26,2025,Protests,Peaceful protest,Protesters (Haiti),,Protesters only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Musseau-Delmas 48,18.5341,-72.302,Le Nouvelliste (Haiti),"On 26 November 2025, in Port-au-Prince - Musseau-Delmas 48, Ouest, several dozen former contractor workers at the Social Assistance Fund (CAS) held a sit-in protest in front of the Villa D'Accueil building demanding their reinstatement and to decry mismanagement within the institution by its leaders.",0,1764637279,12540.0,12540.0,12540.0,12540.0,1,2025
4156,2025-11-26,2025,Violence against civilians,Attack,Baz Gran Grif de Savien Gang,Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Artibonite,Dessalines,Petite Riviere de l'Artibonite,Petite Riviere de l'Artibonite,19.124,-72.4817,Le Nouvelliste (Haiti),"Around 26 November 2025 (as reported), in Petite Riviere de l'Artibonite, Artibonite, the Baz Gran Grif de Savien Gang killed two people and injured several others as they carried out an attack in reprisal for the interception of a young man carrying ammunition for the gang by a self-defense group brigade (coded separately). 2 fatalities, several injured.",2,1764637279,15121.0,25004.0,32341.0,32341.0,1,2025
4157,2025-11-26,2025,Strategic developments,Other,Unidentified Communal Militia (Haiti),Civilians (Haiti),Identity militia-Civilians,332,Caribbean,Haiti,Artibonite,Dessalines,Petite Riviere de l'Artibonite,Petite Riviere de l'Artibonite,19.124,-72.4817,Le Nouvelliste (Haiti),"Non-violent activity: Around 26 November 2025 (as reported), in Petite Riviere de l'Artibonite, Artibonite, members of a local self-defense group intercepted a young man carrying ammunition for the Baz Gran Grif de Savien Gang. His affiliation was not confirmed. The interception motivated a reprisal attack by members of the mentioned gang (coded separately).",0,1764637279,15121.0,25004.0,32341.0,,1,2025
4158,2025-11-27,2025,Battles,Armed clash,Viv Ansanm Gang,Police Forces of Haiti (2024-),State forces-Political militia,332,Caribbean,Haiti,Ouest,Archaie,Cabaret,Bercy,18.766,-72.4639,Haiti Press Network; Le Nouvelliste (Haiti); Vant Bef Info,"On 27 November 2025, in Bercy, Ouest, in the early morning, armed members of the Viv Ansanm Gang coalition invaded the village and set fire to several residents' properties before engaging in clashes with the police and a local self-defense brigade, who managed to expel the criminals. Many residents fled their homes. Between 18 November and 1 December, nine civilians were shot and injured during gang attacks in Bercy. Several injured.",0,1765234094,,,,,1,2025
4159,2025-11-25,2025,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Turgeau,18.5342,-72.3312,Le Nouvelliste (Haiti); Trip Foumi,"Property destruction: On 25 November 2025, in Port-au-Prince - Turgeau, Ouest, gang members partially burned the Sacred Heart Institution facilities, located at the intersection between Christophe Avenue and Jean Paul II Avenue.",0,1764637279,25593.0,25593.0,25593.0,,1,2025
4160,2025-11-26,2025,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Turgeau,18.5342,-72.3312,Le Nouvelliste (Haiti); Trip Foumi,"Property destruction: On 26 November 2025, in Port-au-Prince - Turgeau, Ouest, for a second consecutive day, gang members set fire to what remained from the Sacred Heart Institution facilities, located at the intersection between Christophe Avenue and Jean Paul II Avenue. The gang members had started to burn the building the day prior (coded separately).",0,1764637279,25593.0,25593.0,25593.0,,1,2025
4161,2025-11-28,2025,Violence against civilians,Attack,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petionville,18.5132,-72.286,Haiti Standard,"Around 28 November 2025 (as reported), in Petionville, Ouest, four unidentified individuals were shot and killed and their bodies were found scattered on the street near the former cemetery, in the morning of 28 November. There is no information on the perpetrators and the motivation for this attack. 4 fatalities.",4,1764637279,1903.0,1903.0,1903.0,1903.0,1,2025
4162,2025-11-14,2025,Strategic developments,Other,Civilians (Haiti),,Civilians only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petionville,18.5132,-72.286,SG Alert (Whatsapp),"Other: On 14 November 2025, in Petionville, Ouest, a roadblock was set up at the intersection of Metellus and Borno streets (Petion Ville - Centre Ville (Nord) neighborhood). There is no information on the circumstances of the roadblock or who set it up.",0,1764637279,1903.0,1903.0,1903.0,,1,2025
4163,2025-11-15,2025,Battles,Armed clash,Police Forces of Haiti (2024-),Unidentified Armed Group (Haiti),State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Carrefour Aeroport/Delmas 13,18.5532,-72.3148,SG Alert (Whatsapp),"On 15 November 2025, in Delmas - Carrefour Aeroport/Delmas 13, Ouest, a police officer was shot and killed a man in Delmas 9 while patrolling the area in a unarmored vehicle. The circumstances and other actors involved in the incident are unknown. 1 fatality.",1,1764637279,,,,,1,2025
4164,2025-11-16,2025,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas,18.5447,-72.3028,SG Alert (Whatsapp),"Other: On 16 November 2025, in Delmas, gunshots were heard in Carrefour Drouillard. There is no information on the circumstances or authorship of the gunshots, although they are possibly related to nearby operations in Pele Simon and Village Solidarite (coded separately).",0,1764637279,2925.0,2925.0,2925.0,,1,2025
4165,2025-11-17,2025,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petionville,18.5132,-72.286,SG Alert (Whatsapp),"Other: On 17 November 2025, in Petionville, Ouest, gunshots were heard in Fort Jacques. There is no information on the circumstances or authorship of the gunshots.",0,1764637279,1903.0,1903.0,1903.0,,1,2025
4166,2025-11-17,2025,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Kenscoff,Kenscoff,18.4495,-72.2866,SG Alert (Whatsapp),"Other: On 17 November 2025, in Kenscoff, Ouest, gunshots were heard in Fermathe, and between Viard and Obleon. There is no information on the circumstances or authorship of the gunshots.",0,1764637279,,,,,1,2025
4167,2025-11-17,2025,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas,18.5447,-72.3028,SG Alert (Whatsapp),"Other: On 17 November 2025, in Delmas, Ouest, gunshots were heard on Jean Gilles street near the Airport Road (Barbancourt neighborhood). There is no information on the circumstances or authorship of the gunshots.",0,1764637279,2925.0,2925.0,2925.0,,1,2025
4168,2025-11-17,2025,Strategic developments,Other,Civilians (Haiti),,Civilians only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Cite Soleil,Cite Soleil,18.5783,-72.3356,SG Alert (Whatsapp),"Other: On 17 November 2025, in Cite Soleil, Ouest, two trucks were used to set up a roadblock in Carrefour Vincent (Cite Soleil - Sarthe neighborhood). There is no information on the circumstances of the roadblock or who set it up.",0,1764631504,,,,,1,2025
